setKey,slotKey,rarity,mainStatKey,level,location,lock,id,current rolls,The probablity of 6.5rolls is: ,The Median rolls achiveable is: ,The potential ceiling is: 

EmblemOfSeveredFate,plume,5,atk,0,,True,608,1.79,0.0%,4.3 Rolls,5.8 Rolls with 0.0033,"['critDMG_', 'enerRech_', 'def_']"
EmblemOfSeveredFate,plume,5,atk,0,,True,609,1.79,0.0%,4.3 Rolls,5.8 Rolls with 0.0033,"['critDMG_', 'enerRech_', 'def']"
EmblemOfSeveredFate,plume,5,atk,0,,True,612,1.79,0.0%,4.3 Rolls,5.8 Rolls with 0.0033,"['hp', 'enerRech_', 'critDMG_']"
EmblemOfSeveredFate,plume,5,atk,0,,True,613,1.79,0.0%,4.3 Rolls,5.8 Rolls with 0.0033,"['hp_', 'enerRech_', 'critDMG_']"
EmblemOfSeveredFate,plume,5,atk,0,,True,607,1.68,0.0%,3.6 Rolls,5.7 Rolls with 0.0033,"['critDMG_', 'hp', 'atk_']"
EmblemOfSeveredFate,plume,5,atk,0,,True,611,1.49,0.0%,3.4 Rolls,5.5 Rolls with 0.0033,"['atk_', 'def', 'critRate_']"

EmblemOfSeveredFate,plume,,,,,,,0,,,,


EmblemOfSeveredFate,sands,5,hp_,4,,False,294,2.85,58.9%,6.6 Rolls,7.8 Rolls with 0.0133,"['eleMas', 'critRate_', 'critDMG_', 'atk']"
EmblemOfSeveredFate,sands,5,hp_,0,,True,620,2.52,31.4%,6.2 Rolls,7.5 Rolls with 0.0133,"['atk', 'eleMas', 'critRate_', 'critDMG_']"
EmblemOfSeveredFate,sands,5,eleMas,6,,False,246,1.84,0.1%,3.8 Rolls,5.8 Rolls with 0.0133,"['critRate_', 'def_', 'atk_', 'atk']"
EmblemOfSeveredFate,sands,5,eleMas,0,,True,617,1.63,0.1%,3.6 Rolls,5.6 Rolls with 0.0133,"['hp', 'def', 'critDMG_', 'atk_']"
EmblemOfSeveredFate,sands,5,eleMas,0,,True,618,1.63,0.1%,3.6 Rolls,5.6 Rolls with 0.0133,"['hp_', 'atk_', 'hp', 'critRate_']"
EmblemOfSeveredFate,sands,5,eleMas,4,,False,291,1.18,0.0%,2.2 Rolls,5.2 Rolls with 0.0133,"['critDMG_', 'def_', 'hp', 'hp_']"

EmblemOfSeveredFate,sands,,,,,,,0,,,,


EmblemOfSeveredFate,goblet,,,,,,,0,,,,

EmblemOfSeveredFate,goblet,,,,,,,0,,,,


EmblemOfSeveredFate,circlet,5,critDMG_,4,,False,304,1.85,0.0%,3.9 Rolls,5.7 Rolls with 0.0167,"['hp_', 'atk', 'enerRech_', 'eleMas']"
EmblemOfSeveredFate,circlet,5,critDMG_,6,,False,249,1.55,0.0%,3.1 Rolls,5.4 Rolls with 0.0167,"['eleMas', 'hp', 'enerRech_', 'def']"
EmblemOfSeveredFate,circlet,5,critDMG_,4,,False,300,1.51,0.0%,3.2 Rolls,4.8 Rolls with 0.0167,"['def', 'atk_', 'enerRech_', 'atk']"
EmblemOfSeveredFate,circlet,5,critDMG_,0,,True,624,1.33,0.0%,3.3 Rolls,5.3 Rolls with 0.0167,"['hp', 'def_', 'critRate_', 'atk_']"
EmblemOfSeveredFate,circlet,5,critDMG_,0,,True,627,1.28,0.0%,3.0 Rolls,4.1 Rolls with 0.0167,"['def', 'enerRech_', 'atk_']"

EmblemOfSeveredFate,circlet,,,,,,,0,,,,


